Date,Systematic Risk
2015-11-05,-0.04459963333981119
2015-11-06,0.041114340532501154
2015-11-10,-0.09715304526982656
2015-11-11,-0.05561441579860879
2015-11-12,0.039090744472123296
2015-11-13,-0.04332502422648569
2015-11-17,-0.002227498855065289
2015-11-18,0.039017026720185366
2015-11-19,-0.014081216289639951
2015-11-20,0.006581172469099645
2015-11-24,-0.0012628757704375658
2015-11-25,0.013928797585626167
2015-12-01,0.005317426202636109
2015-12-02,-0.024283787250701606
2015-12-03,-0.009710516255962422
2015-12-04,0.044840069074812035
2015-12-08,0.041478515839841135
2015-12-09,-0.030388194391723626
2015-12-10,-7.186245048493477e-05
2015-12-11,0.016100950240807016
2015-12-15,0.03838754257115841
2015-12-16,0.002211997034416827
2015-12-17,-0.02286202396907852
2015-12-18,-0.021890888852613234
2015-12-22,0.008459845376087283
2015-12-23,0.02451304646433799
2015-12-24,0.019200424948256998
2015-12-29,0.04953071166737483
2015-12-30,-0.027983454966556534
2015-12-31,-0.018142679684744024
2016-01-05,-0.0029124838921233717
2016-01-06,-0.04566821737853282
2016-01-07,-0.01962814509335459
2016-01-08,-0.021672754408771356
2016-01-12,-0.004859334198486533
2016-01-13,-0.062283561491845385
2016-01-14,0.015734472075785235
2016-01-15,-0.1858382872197721
2016-01-20,0.05751121359490998
2016-01-21,0.007694727998429755
2016-01-22,0.018879304700075792
2016-01-26,0.018819865416701605
2016-01-27,-0.03460948220665403
2016-01-28,0.01538754323258338
2016-01-29,0.029665376610925945
2016-02-02,-0.051032967417597254
2016-02-03,-0.014009038874191629
2016-02-04,0.030081023645227127
2016-02-05,-0.086956452722797
2016-02-09,-0.004845545825923164
2016-02-10,0.013594925280583427
2016-02-11,-0.008453120555355752
2016-02-12,0.04389638580056933
2016-02-17,0.059536541672267275
2016-02-18,0.03236834753548239
2016-02-19,0.0024531784918618025
2016-02-23,-0.04625913097015114
2016-02-24,0.0185637215115514
2016-02-25,0.015573172060627992
2016-02-26,0.0020515830132862047
2016-03-01,0.06369256223469594
2016-03-02,-0.010716167733428173
2016-03-03,-0.01246840814282398
2016-03-04,-0.012045493867951198
2016-03-08,-0.01684099919739064
2016-03-09,0.019001945875222997
2016-03-10,2.285531639409312e-05
2016-03-11,0.03792244745491164
2016-03-15,0.003553642612393982
2016-03-16,0.03167439186448316
2016-03-17,0.0033214258466080305
2016-03-18,-0.0164956875995406
2016-03-22,0.01797761103419218
2016-03-23,0.001916880938556396
2016-03-24,0.002435837960008922
2016-03-29,0.015222135100476772
2016-03-30,0.011933885726868156
2016-03-31,-0.003655639805164235
2016-04-01,0.012149214957302474
2016-04-05,-0.010134634690860875
2016-04-06,0.025140101079630602
2016-04-07,-0.026234082156628712
2016-04-08,0.010552189250986478
2016-04-12,0.022563735205342206
2016-04-13,0.024196891075373827
2016-04-14,0.005086702675895202
2016-04-15,0.008150984356508855
2016-04-19,-0.0007082321607943059
2016-04-20,0.015154113970578774
2016-04-21,0.011704646050544493
2016-04-22,-0.04487643998514989
2016-04-26,-0.0029433441163407266
2016-04-27,-0.041307507285528275
2016-04-28,-0.027712720762346592
2016-04-29,0.023528361457196674
2016-05-03,-0.0104412490448493
2016-05-04,-0.018109436106628053
2016-05-05,0.0018138989053295266
2016-05-06,0.035103764578779784
2016-05-10,0.020885853059604886
2016-05-11,0.006303111463900275
2016-05-12,-0.0044068358514987365
2016-05-13,0.058083954394491155
2016-05-17,-0.015164932500066293
2016-05-18,0.018363529664054534
2016-05-19,-0.0280708516326646
2016-05-20,0.02237705310921593
2016-05-24,0.037955440579905554
2016-05-25,0.017920161398447806
2016-05-26,0.013242530249207553
2016-05-27,0.03647724090777266
2016-06-01,0.0021845939548427932
2016-06-02,0.0037863114050642093
2016-06-03,0.02258624359471787
2016-06-07,-0.00721635857831593
2016-06-08,0.01240491016406869
2016-06-09,0.0015240461742507146
2016-06-10,-0.024375450668537007
2016-06-14,-0.018028383839525937
2016-06-15,0.007879451760533967
2016-06-16,0.06586200018046581
2016-06-17,-0.03708035790537223
2016-06-21,-0.06230661197342478
2016-06-22,-0.07853196594434372
2016-06-23,0.06050466459551933
2016-06-24,-0.035468012045599656
2016-06-28,0.02595631935643833
2016-06-29,0.021863240332966306
2016-06-30,0.04506790003649399
2016-07-01,0.009051440804963803
2016-07-06,0.02105074233435736
2016-07-07,-0.03300309600903808
2016-07-08,0.06242871529291593
2016-07-12,0.035949878315555454
2016-07-13,-0.020211331881926503
2016-07-14,0.020164138446583435
2016-07-15,-0.0019998763136032144
2016-07-19,-0.00018153509926427993
2016-07-20,0.017538078358235794
2016-07-21,-0.013597589934711633
2016-07-22,4.7512703524299406e-05
2016-07-26,0.0018464375788305443
2016-07-27,0.009162480832382247
2016-07-28,0.009927700253324007
2016-07-29,0.02418345145801253
2016-08-02,-0.08377632991108304
2016-08-03,0.03155027359345234
2016-08-04,0.03180168789831576
2016-08-05,0.01618592634938271
2016-08-09,-0.00035530259965188435
2016-08-10,-0.004456238393561217
2016-08-11,0.014970058581479801
2016-08-12,0.025671172790753708
2016-08-16,0.006209981557120569
2016-08-17,-0.013198913360545043
2016-08-18,0.012332215665776724
2016-08-19,0.0003328456275980064
2016-08-23,0.0062744939006371785
2016-08-24,-0.02073007288297585
2016-08-25,-0.004294906109299111
2016-08-26,0.008861680082385097
2016-08-30,-0.006662087503070133
2016-08-31,-0.012276422720330357
2016-09-01,0.00784481862573616
2016-09-02,0.009746003019086291
2016-09-07,-0.00016917889747453547
2016-09-08,0.01312934688584932
2016-09-09,-0.06193641991018857
2016-09-13,-0.01647824808791033
2016-09-14,0.009204353530185873
2016-09-15,0.035474635716272955
2016-09-16,-0.0018436512770782817
2016-09-20,-0.0021093558878106733
2016-09-21,0.01833989681923824
2016-09-22,0.015779150491066925
2016-09-23,-0.005934657283581834
2016-09-27,0.024125490871144965
2016-09-28,0.014979816456313215
2016-09-29,-0.00284264711992788
2016-09-30,0.02092761681980226
2016-10-04,-0.004888054609142963
2016-10-05,0.011249649329140575
2016-10-06,-0.0017909939435395803
2016-10-07,-0.002257601915781579
2016-10-12,-0.0009714164238786539
2016-10-13,-0.012566399974206577
2016-10-14,0.009898459920594894
2016-10-18,0.016058370032974258
2016-10-19,-0.004150446553677834
2016-10-20,-0.000291406963444016
2016-10-21,0.015687767387402962
2016-10-25,0.007385266434123889
2016-10-26,0.006548123412395913
2016-10-27,-0.006089280173098298
2016-10-28,-0.019965387660716087
2016-11-01,0.003286632060268893
2016-11-02,-0.011324260049734603
2016-11-03,-0.062434956295687204
2016-11-04,-0.00023218464140724017
2016-11-08,0.012597093000881682
2016-11-09,-0.0013453310483743275
2016-11-10,-0.05642867116149649
2016-11-15,0.05513849121473767
2016-11-16,0.07012450810406515
2016-11-17,0.01150115049343916
2016-11-18,0.011832966824929458
2016-11-22,0.019554638183830624
2016-11-23,-0.012481660303779016
2016-11-29,-0.008776192120165187
2016-11-30,0.001929810499399882
2016-12-01,-0.022925376949918534
2016-12-02,0.024609015434492135
2016-12-06,0.012619645877774706
2016-12-07,0.02624426482197699
2016-12-08,-0.0008860282293368972
2016-12-09,0.00946649090369797
2016-12-13,0.025137129302701754
2016-12-14,0.017443867500995438
2016-12-15,0.005126598117580157
2016-12-16,0.012616599662945083
2016-12-20,0.026885822022587543
2016-12-21,0.029626092050994084
2016-12-22,0.026548120932217235
2016-12-23,0.051680635738755795
2016-12-28,-0.007896826783735836
2016-12-29,0.003343992294009653
2016-12-30,-0.04372795140203684
2017-01-04,0.08210426790636692
2017-01-05,-0.08692144387374887
2017-01-06,-0.056254570206235505
2017-01-10,-0.003660032571643789
2017-01-11,-0.09904821173871405
2017-01-12,0.018759367364844043
2017-01-13,0.016123514423627902
2017-01-18,-0.011584615200179282
2017-01-19,0.01738712340647242
2017-01-20,-0.0012220223528133121
2017-01-24,-0.0036028974422337603
2017-01-25,0.021088602747829074
2017-01-26,0.025236743792556776
2017-01-27,0.009867892158257622
2017-01-31,0.02665451914297461
2017-02-01,0.04752451632189829
2017-02-02,0.021903699483789663
2017-02-03,0.0033390472525049635
2017-02-07,0.02507873420014904
2017-02-08,0.002980337356812714
2017-02-09,-0.045468959892817164
2017-02-10,-0.00913360802092021
2017-02-14,0.017126677314263625
2017-02-15,0.005799659450892081
2017-02-16,0.007847530178377584
2017-02-17,0.015032006849195452
2017-02-22,-0.0003052448339949701
2017-02-23,-0.01497253368743917
2017-02-24,0.004334545251925512
2017-02-28,-0.01745577100679623
2017-03-01,0.04717000390705462
2017-03-02,-0.015418561078301729
2017-03-03,0.014659826850672594
2017-03-07,-0.020480654734698657
2017-03-08,-0.04733261948719379
2017-03-09,0.019815584519147694
2017-03-10,-0.03841389309561875
2017-03-14,-0.0007657392058462618
2017-03-15,0.018752335081501047
2017-03-16,-0.028344811712546603
2017-03-17,-0.04172499577938715
2017-03-21,0.005042764158614137
2017-03-22,-0.0246714527382404
2017-03-23,-0.01710757491914657
2017-03-24,-0.06854439559291413
2017-03-28,0.01129994926777082
2017-03-29,0.007530180929245582
2017-03-30,0.0042456777916884065
2017-03-31,0.03031787881490046
2017-04-04,-0.03140301678461434
2017-04-05,-0.011048716106464497
2017-04-06,0.03459228553633298
2017-04-07,-0.006567550562778747
2017-04-11,0.007634539395058606
2017-04-12,-0.0101604374405316
2017-04-13,-0.03389759822490483
2017-04-18,0.007658202466216148
2017-04-19,-0.008016593960050632
2017-04-20,0.02562041766751107
2017-04-21,-0.002540724937789207
2017-04-25,0.024205187084890386
2017-04-26,0.0039074017775808795
2017-04-27,0.029689003575421476
2017-04-28,0.006003084902870254
2017-05-02,-0.0011055125332959834
2017-05-03,0.020173439455067232
2017-05-04,0.010872311495392898
2017-05-05,0.013298697971156296
2017-05-09,0.013664227489643051
2017-05-10,0.09160471466416263
2017-05-11,0.042374675175618985
2017-05-12,-0.03503181668463723
2017-05-16,0.015032869011075936
2017-05-17,-0.02266337451418991
2017-05-18,0.04936905189467601
2017-05-19,0.05141262416812078
2017-05-23,0.04274888846615572
2017-05-24,0.04413187208950973
2017-05-25,-0.03518990497222165
2017-05-26,-0.013979187047678584
2017-05-31,0.021207098990680576
2017-06-01,0.03873113783999021
2017-06-02,0.03307826492294957
2017-06-06,0.04013805549816635
2017-06-07,-0.02911779709292801
2017-06-08,0.04878936242860363
2017-06-09,-0.06042391373492208
2017-06-13,0.03306141043792961
2017-06-14,-0.06523320363385687
2017-06-15,-0.01915695305491621
2017-06-16,0.01658111663704626
2017-06-20,0.019932728540083156
2017-06-21,0.004549496884369701
2017-06-22,0.0002947253484505056
2017-06-23,0.005206452191514969
2017-06-27,-0.0157836479810332
2017-06-28,0.03852897812532165
2017-06-29,-0.04513570724581843
2017-06-30,-0.020850041590117586
2017-07-06,-0.004530347446955018
2017-07-07,-0.0027807931885675085
2017-07-11,-0.00054669590338958
2017-07-12,0.051462619054355487
2017-07-13,-0.010416000481565046
2017-07-14,-0.013464693701428387
2017-07-18,0.04049214501684418
2017-07-19,-0.006804117417411855
2017-07-20,0.15057240201092764
2017-07-21,-0.04042740446025559
2017-07-25,-0.04607358704498861
2017-07-26,-0.0010516672413328613
2017-07-27,0.008808679411209965
2017-07-28,0.035305203022821294
2017-08-01,-0.030406049409359658
2017-08-02,0.009593162298041503
2017-08-03,0.019216133793725117
2017-08-04,0.030383902722137285
2017-08-08,0.003802687919241687
2017-08-09,-0.01219807497844855
2017-08-10,-0.04183061968063104
2017-08-11,0.039516727929299306
2017-08-15,-0.024461781862524894
2017-08-16,0.02435430261565085
2017-08-17,-0.03828114189127175
2017-08-18,-0.024213619551844895
2017-08-22,0.04638060202906135
2017-08-23,0.015906597445057107
2017-08-24,0.01946518183465152
2017-08-25,0.0010420545276002128
2017-08-29,0.03589667216713925
2017-08-30,0.010305567843776285
2017-08-31,0.04637432971589866
2017-09-01,0.02544089225031856
2017-09-06,0.03478349889453652
2017-09-07,0.010271095161679617
2017-09-08,-0.08144739466477006
2017-09-12,-0.0010256317855364642
2017-09-13,-0.030444095339771465
2017-09-14,-0.14907066865270174
2017-09-15,0.12587900515228145
2017-09-19,-0.023372497694521824
2017-09-20,-0.006427260746411972
2017-09-21,-0.0715653673140372
2017-09-22,-0.009947138695389896
2017-09-26,0.0004568656276147762
2017-09-27,0.07647645656801297
2017-09-28,-0.004132182928013142
2017-09-29,0.014401960252243749
2017-10-03,-0.01284569782765143
2017-10-04,-0.010018372969906953
2017-10-05,0.03552842502296474
2017-10-06,0.008127774904703849
2017-10-10,0.012475610682705711
2017-10-11,0.020877315377880516
2017-10-12,0.08241134474224701
2017-10-13,0.039547436760557886
2017-10-17,-0.012769869971650841
2017-10-18,-0.005566960334561953
2017-10-19,0.0018824963542838447
2017-10-20,0.03729808158409869
2017-10-24,-0.03544971426765211
2017-10-25,0.011234153351128975
2017-10-26,0.025887774822699366
2017-10-27,0.07623588613349096
2017-10-31,0.04336134837344252
2017-11-01,0.03006511856981223
2017-11-02,0.03019523596083649
2017-11-03,0.03460540081296916
2017-11-07,0.01938280760203128
2017-11-08,0.028895626708740126
2017-11-09,-0.042817067061658436
2017-11-10,-0.03186725870163332
2017-11-14,0.0065584880082808945
2017-11-15,0.04510741743861444
2017-11-16,0.0632813777254447
2017-11-17,-0.02013285213416007
2017-11-21,0.012104157961445153
2017-11-22,0.021168833981336968
2017-11-28,0.009266212417239192
2017-11-29,-0.07016726341623156
2017-11-30,0.04433516923782166
2017-12-01,0.034766843112387674
2017-12-05,0.02227638235508982
2017-12-06,0.13041527682853743
2017-12-07,0.16467647633586374
2017-12-08,-0.04341847103366046
2017-12-12,0.005633382694702452
2017-12-13,-0.05242272544797562
2017-12-14,0.009234468409623282
2017-12-15,0.07330353097402101
2017-12-19,-0.05903810841425627
2017-12-20,-0.046723984187668356
2017-12-21,-0.035734665419372785
2017-12-22,-0.09275426793266567
2017-12-27,-0.01153918743258167
2017-12-28,-0.05230906373499225
2017-12-29,-0.014045928867247348
2018-01-03,0.05262226759272097
2018-01-04,0.027305383875108363
2018-01-05,0.09235755340139845
2018-01-09,-0.02186119709045979
2018-01-10,0.02056245590351214
2018-01-11,-0.06403998932420893
2018-01-12,0.0460411934333944
2018-01-17,0.002860861456434185
2018-01-18,0.01519943201770389
2018-01-19,0.019569529556014507
2018-01-23,0.02007614419101188
2018-01-24,0.02014995928015416
2018-01-25,-0.0016436024953119365
2018-01-26,0.02338057235523762
2018-01-30,-0.08965718949614598
2018-01-31,0.02476506981487624
2018-02-01,-0.09452174334804335
2018-02-02,-0.06764609215674497
2018-02-06,0.13564981532378492
2018-02-07,-0.03214565254503291
2018-02-08,-0.023483328139105523
2018-02-09,0.08530903566866624
2018-02-13,-0.00547367115391359
2018-02-14,0.11068585006229224
2018-02-15,0.07962656065095906
2018-02-16,-0.004162844911789883
2018-02-21,-0.058563733853829854
2018-02-22,-0.03784984855965334
2018-02-23,0.049075380592905435
2018-02-27,0.005403272039680007
2018-02-28,-0.038410988730987944
2018-03-01,-0.006929884058352073
2018-03-02,0.025247729591179574
2018-03-06,-0.03137708895899803
2018-03-07,-0.05322601586648892
2018-03-08,-0.03390583668870295
2018-03-09,0.033609714461714235
2018-03-13,-0.023811236389731802
2018-03-14,-0.07097945993298091
2018-03-15,0.0038963770527130417
2018-03-16,0.0028320923994532843
2018-03-20,0.04859353591181344
2018-03-21,-0.005404005403847162
2018-03-22,-0.0625113862524121
2018-03-23,-0.03519613548813627
2018-03-27,-0.11465334894104334
2018-03-28,-0.017430536936476008
2018-03-29,-0.027143498606997586
2018-04-03,0.05850943183670606
2018-04-04,-0.034437622836024306
2018-04-05,-0.0016761060639071367
2018-04-06,-0.06789053518725363
2018-04-10,0.06103638270837932
2018-04-11,0.0029533858291676315
2018-04-12,0.1168370717045835
2018-04-13,-0.009743487905909667
2018-04-17,0.03007876135465995
2018-04-18,0.02814915378133743
2018-04-19,-0.004538540894832296
2018-04-20,0.019576594667128976
2018-04-24,0.012250898340449368
2018-04-25,-0.07141660504217084
2018-04-26,0.07476787770663681
2018-04-27,-0.010848317496751626
2018-05-01,0.011295240344978984
2018-05-02,0.007754846425508428
2018-05-03,0.05278232893895965
2018-05-04,0.0342693433656091
2018-05-08,-0.011808558157054427
2018-05-09,0.03742104372967479
2018-05-10,-0.00045701344569263594
2018-05-11,-0.06047903512963174
2018-05-15,-0.048815314092156566
2018-05-16,-0.004477670828545868
2018-05-17,-0.025126526201261958
2018-05-18,0.004019381215196008
2018-05-22,-0.038163302061692966
2018-05-23,-0.021580799271036143
2018-05-24,-0.0008577577559326187
2018-05-25,-0.01156158073019866
2018-05-30,0.014273999810087895
2018-05-31,0.007785448080410653
2018-06-01,0.03277472290722823
2018-06-05,0.020959300205571504
2018-06-06,0.0023724261532777277
2018-06-07,-0.00798424947955214
2018-06-08,-0.007260637147268708
2018-06-12,-0.022859886289915362
2018-06-13,-0.02745831651440614
2018-06-14,0.05075010032955452
2018-06-15,-0.03736190088262003
2018-06-19,-0.011082443719223732
2018-06-20,0.014763664852771982
2018-06-21,-0.026461884735075266
2018-06-22,-0.07717347674844317
2018-06-26,0.0022122845396610573
2018-06-27,-0.015681285217387986
2018-06-28,-0.001999411680298262
2018-06-29,0.028699501301313674
2018-07-03,-0.03531227143640483
2018-07-06,0.02730182704870601
2018-07-10,-0.032814949321981424
2018-07-11,-0.013688928596313673
2018-07-12,0.01367022718451818
2018-07-13,0.005616210061799137
2018-07-17,0.0763366279997032
2018-07-18,-0.0008112071126387154
2018-07-19,0.00243996727325277
2018-07-20,-0.0061760817123738335
2018-07-24,0.07548373582094825
2018-07-25,0.008349004347403197
2018-07-26,-0.023983494832306565
2018-07-27,-0.004484716423647522
2018-07-31,-0.033008205813518696
2018-08-01,0.005753803075161434
2018-08-02,0.024100357332940178
2018-08-03,-0.009901293412052967
2018-08-07,-0.007624238886570058
2018-08-08,-0.04187674129779439
2018-08-09,0.027982461346614012
2018-08-10,-0.04964698896080883
2018-08-14,0.009603266517719857
2018-08-15,-0.01271142564498665
2018-08-16,0.004693835207893052
2018-08-17,0.006348844384524502
2018-08-21,0.029093196957754943
2018-08-22,0.013244116703414752
2018-08-23,0.024322411637345463
2018-08-24,0.03782193318304543
2018-08-28,0.01925884579181242
2018-08-29,0.02675984722313776
2018-08-30,-0.006420126026049316
2018-08-31,0.010083038138298417
2018-09-05,-0.08382870285011734
2018-09-06,-0.05092998745471478
2018-09-07,-0.013781094301636465
2018-09-11,0.02103092645163478
2018-09-12,-0.0076965677670094036
2018-09-13,0.0308544062935419
2018-09-14,0.0035169348510259405
2018-09-18,0.01709964210883337
2018-09-19,0.0035807110525430718
2018-09-20,0.016105021679861088
2018-09-21,0.006881591112701108
2018-09-25,-0.00030709233171326766
2018-09-26,-0.0027322464464388722
2018-09-27,0.035132528403369216
2018-09-28,0.021633161921643152
2018-10-02,-0.01199453331119293
2018-10-03,-0.0013596907173800813
2018-10-04,-0.03360887788786584
2018-10-05,-0.022684327771252337
2018-10-09,0.0047409666815176246
2018-10-10,-0.10780612810054371
2018-10-11,-0.07214443611761713
2018-10-12,0.06296245811677126
2018-10-16,0.05421985835300251
2018-10-17,-0.016107302851971594
2018-10-18,-0.04633854008870314
2018-10-19,-0.016095716261297605
2018-10-23,-0.032771265082131074
2018-10-24,-0.10465967201377896
2018-10-25,0.07236825802240167
2018-10-26,-0.0598487982946069
2018-10-30,0.0455758495810914
2018-10-31,0.051960134919139304
2018-11-01,0.032953247625936925
2018-11-02,-0.02764898773074445
2018-11-06,0.010859480125453756
2018-11-07,0.061137951577762764
2018-11-08,-0.032622915651663247
2018-11-09,-0.032246335851801304
2018-11-13,0.007413942411100135
2018-11-14,-0.0885664128999669
2018-11-15,0.023192562474613286
2018-11-16,-0.10508971728305887
2018-11-20,-0.08080739072102296
2018-11-21,0.022919749725013403
2018-11-27,0.009909992655537922
2018-11-28,0.13733733704073056
2018-11-29,-0.005303555985689523
2018-11-30,-0.018648871916742988
2018-12-04,-0.08079902089461506
2018-12-07,-0.09230279236527127
2018-12-11,-0.02123389402512872
2018-12-12,0.022214518723962556
2018-12-13,-0.02767655935606293
2018-12-14,-0.06296023810177698
2018-12-18,0.04327270782582167
2018-12-19,-0.039589423554907
2018-12-20,0.026576144635556836
2018-12-21,-0.10743349906627706
2018-12-27,-0.047341006319908285
2018-12-28,0.05832100950929663
2019-01-03,-0.10023296760326085
2019-01-04,0.09016634881580421
2019-01-08,0.008113072923475566
2019-01-09,0.02572351753640016
2019-01-10,-0.05445499571918631
2019-01-11,-0.00044418235151602885
2019-01-15,0.021882816914821183
2019-01-16,0.00851352379930365
2019-01-17,0.02102598003012026
2019-01-18,0.026806469003970778
2019-01-23,0.004748135590827639
2019-01-24,0.029549185132673447
2019-01-25,0.02720364461042679
2019-01-29,-0.04108507586093245
2019-01-30,0.07780601925781777
2019-01-31,0.027330269065582564
2019-02-01,-0.008402344089736466
2019-02-05,0.016653428538730176
2019-02-06,-0.012898309402469542
2019-02-07,-0.040732418172328644
2019-02-08,0.04950732122325418
2019-02-12,0.040343271127552774
2019-02-13,0.003403090526040539
2019-02-14,0.0014039115239465963
2019-02-15,0.012191902755746397
2019-02-20,0.015010160624370456
2019-02-21,-0.016773250897169523
2019-02-22,0.032078696942905355
2019-02-26,-0.006135282338390894
2019-02-27,-0.0005425755416845067
2019-02-28,-0.004150371353107995
2019-03-01,0.01880844926648259
2019-03-05,0.02366977112674648
2019-03-06,-0.020480710085952217
2019-03-07,-0.024456806536309952
2019-03-08,0.0005321606275226141
2019-03-12,0.014420708380867573
2019-03-13,0.0281609317966147
2019-03-14,-0.004101161843948526
2019-03-15,0.028782679015168487
2019-03-19,0.029101652542290284
2019-03-20,0.013211720030585775
2019-03-21,0.037785500256533426
2019-03-22,-0.05030730065356347
2019-03-26,0.013848317881736604
2019-03-27,0.007715197922818706
2019-03-28,-0.00025731331833382654
2019-03-29,0.020116031670000138
2019-04-02,0.1172376280600029
2019-04-03,0.032484196878812745
2019-04-04,-0.007459533757523286
2019-04-05,0.029111978048279235
2019-04-09,-0.024403621526137842
2019-04-10,0.030241574297588808
2019-04-11,-0.03921835540635195
2019-04-12,0.0054502810903365295
2019-04-16,0.0356420777584504
2019-04-17,0.0075565157690482025
2019-04-18,0.00837498913550765
