Date,AAPL,AMZN,BTC-USD,CL=F,GLD,GOOGL,MSFT,NVDA,SPY,TLT
2015-01-29,0.022757187655293446,0.01640654391161577,-0.023260325742743206,-0.002919824010581231,-0.022455168904398245,-0.006645790500497114,0.011341722501341514,0.009121243732061083,0.0034942844230780225,-0.006076320902026726
2015-01-30,-0.01717487087243363,0.12567548959276467,-0.03745485146663928,0.07857314544506683,0.02182570100613893,0.0437715999954804,-0.04165498419249711,-0.03435594088755566,-0.01441141523078779,0.017744565123054938
2015-02-03,0.0015612228983086366,-0.0009131684668555952,-0.04330637940409174,0.06868049195116512,-0.011136462228589973,0.0035109081504845025,0.009197264120845558,0.027298263360858985,0.015362935659680442,-0.021486454153263335
2015-02-04,0.010896214438103383,0.007069701812097523,0.007048316021155073,-0.08875838790861892,0.0046436928055616075,-0.01021144662016308,0.009201856769443977,0.00863444576747215,-0.0014631997197698653,0.001490743967846278
2015-02-05,0.006982752083300354,0.024599228129435713,-0.044246871026745925,0.04096745857000852,0.0017148160878469876,0.006930238003376356,0.014336698381753117,0.015991338627647782,0.00995080957500777,-0.01103095030736825
2015-02-06,-0.012499427690830277,-0.003643556404663509,0.012445981634827045,0.021273367240880917,-0.026545875989078087,0.0034167217425660782,-0.005225277193954088,-0.012038874452318975,-0.005688696749469735,-0.017591693276981544
2015-02-10,0.014330450148966441,0.001116310571300222,-0.01404077166656996,-0.0580294822468469,-0.006287962794404311,0.01546819790849456,0.0006721948203632384,0.018708084982495064,0.007203326699585459,-0.007673114796095157
2015-02-11,0.024117336232965483,0.006821000802401791,-0.0003922816988622866,-0.023306636662711586,-0.011807604646780209,-0.003021301564028282,-0.004172016937490087,-0.00491218950954996,0.0012653694885598182,0.0017853317057479718
2015-02-12,-0.0026346328515289633,-0.01223190639519816,-0.029758795577923956,0.03830501385074757,0.001019663479885214,-0.0010141080153064572,0.000504227171121821,0.04042468818006083,-0.0014119945728310584,-0.0023009161032694963
2015-02-13,-0.009338763508947759,-0.0042156544588531335,0.020996226462923095,0.02170119891719652,0.00423806690222712,-0.005389699797846972,0.00286543818838806,-0.02643275663305404,-0.006168999659704137,-0.009373948529045283
2015-02-18,0.01459187426449146,0.003370372056564105,-0.00949137572518147,-0.021739801594518684,0.0034867121599333455,0.0036090279075121374,0.006960374623937744,0.002773553186105962,0.005622980422935572,0.005412720074954844
2015-02-19,-0.005778238705670234,0.010701937828039187,0.00657683668679622,-0.021170916509232945,-0.0037546621744459167,0.003157867192505769,-0.004586119957923344,-0.004240552320668366,-0.003371104630286202,-0.0063907921642052555
2015-02-20,0.0039356393212316935,0.00734542190317083,0.002980104277999761,-0.018669050043115698,-0.00606397013835142,-0.01291330928762616,0.0037866529538382954,-0.0007569661582680787,0.002945639672420698,0.0032084422745639594
2015-02-24,-0.006980520299705652,-0.004920571069740947,-0.0026206253576992375,-0.00387377943995845,-0.001534627343835426,0.006051513415280165,-0.002122714972571386,0.009228742506911858,0.0023167806281793385,0.0130889904104177
2015-02-25,-0.025888617038705253,0.017769668205303138,-0.00526664980579755,0.03412139221476314,0.0038115740993309,0.016003491755837075,-0.0022524790616648997,-0.00761696023991593,-0.0008382093568716986,0.004308202308615512
2015-02-26,0.01291386384340141,-0.0010892394581213034,-0.003486723067325218,-0.056691823663145166,0.003221320201656547,0.02196631386607579,0.001947138971746576,0.003343400250935335,-0.000938176966430339,-0.013785164518271395
2015-02-27,-0.02548715974219055,-0.024123276164947305,0.04282112412632389,0.026298319852730186,-9.828165812372346e-05,-0.004788909778269185,-0.01573647225183994,-0.025868585824825187,-0.010883371146059608,0.009061902651931365
2015-03-03,0.0006952251062628308,-0.004342482469666335,0.01784475135267245,0.017747694244590557,-0.0019347001253491388,0.005087074388054686,-0.015244668593521082,-0.021392585841029713,-0.005119491756784486,-0.003539321494522405
2015-03-04,-0.0019014525252231311,0.0002410227233137583,-0.018889532518764334,0.02245634467996602,-0.002746220775332595,0.0038340654734013097,-0.00037391610707503305,0.01962907766279513,-0.0010052322091005823,1.916294731142042e-05
2015-03-05,-0.020589000836563186,0.00876641703114038,0.0006612652427640895,-0.017371880298820013,-0.0012836103590211576,0.0013172012295567413,-0.002949392402906104,0.011660664714212055,-0.0017081904940333627,-0.0010075016441440246
2015-03-06,0.010062147188675935,-0.010236054734437113,0.010746566860505805,-0.017805016908678948,-0.02696129776421074,-0.005889688152955548,-0.008482225578562092,0.0025173700934487345,-0.00798185847010189,-0.0229100285950787
2015-03-10,-0.01622353202336085,-0.01877249289787288,0.020162757377097412,-0.032004563467252355,-0.004529090153382639,-0.020275137651211597,-0.014365062377023056,0.025941648553830562,-0.012975554628304242,0.012759822518841613
2015-03-11,-0.01788047938361979,-0.007932138207461619,0.017122896030926198,-0.00217811417862327,-0.005987580993314843,-0.006919155735000477,-0.0006401721646757594,-0.004250308280215665,-0.001969266812452483,0.007224268030820536
2015-03-12,0.01869433073821362,0.022154032417428974,-0.004738190469318247,-0.023061695468577618,-0.00020531774783526203,0.010620049799982795,-0.022310722651720533,-0.0077529725456681855,0.013194938126618266,-0.0007593274099001357
2015-03-13,0.001551657536988606,8.847406187751164e-06,-0.00797929978012231,-0.04304349227018022,0.002160465442630603,-0.005853402387312421,0.017727444137829406,0.01735296155100819,-2.256089823253829e-05,-0.0036383919670799503
2015-03-17,0.018167031354869533,-0.0020076819183419215,-0.013360999296730394,-0.008675214045604614,-0.0052961007407886975,-0.005561985357107329,0.005035507551200519,0.015097663899161284,-0.0018364139350743652,0.008145785402093327
2015-03-18,0.025975485831511068,0.025756210704725453,-0.06761737677472926,0.03606356250527562,0.02065746101836762,0.030568260360871916,0.03466224476773306,0.011445966624944376,0.022625701022417198,0.01813365565080837
2015-03-19,-0.010119045941833814,-0.00802209098164421,0.010975347767330064,-0.01731477803685572,-0.0009266625514523639,-0.00704562517026611,-0.007643765860173306,0.010389912644869739,-0.006406467813594661,-0.004938953742933188
2015-03-20,-0.017483093527679492,0.008340464796786611,-0.01009245858856784,0.03635715388594259,0.010924692497240951,-0.0027732652016921287,0.008711763134595426,0.0015379195829401098,0.005281941124678899,0.005583724144894635
2015-03-24,0.010446800881275572,0.014135743170377534,-0.04294465428717464,0.009947206442303732,0.0036747892898748072,0.03640055509536472,0.016339096415377657,0.013729563230517588,0.004868693401946236,0.008653087351955675
2015-03-25,-0.01478196997152432,0.005151305584693528,0.03432134541045211,0.042137775433345334,0.0023827393791810486,-0.006276233724603876,-0.02175698136297153,-0.040548681275146124,-0.006317810417895052,-0.009259331390204748
2015-03-26,0.005200365938119527,-0.011802791381029786,0.004680678350102459,0.043082502492444254,0.006368423981843213,-0.00775644497171986,-0.007897052632538162,-0.006630378646994178,-0.0036452980843682285,-0.015595969783590605
2015-03-27,-0.006460497688680397,0.01048526208064381,-0.0018681639382752283,-0.05013856773667122,-0.0035136659428159763,-0.00926444330857787,-0.004209772689712417,0.022272474078528604,0.003398896431442715,0.012257906318232602
2015-03-31,-0.006486336228676967,0.0037454369715099545,0.011062520294376574,-0.017071033917207552,-3.292838933900916e-05,-0.002212571588244807,0.0021666408714339025,-0.008500371889755973,-0.0022891724808408124,0.0015459532520391945
2015-04-01,-0.004735438546409177,-0.008768365623530514,0.003440382034222955,0.04902556667049005,0.01664678625849575,-0.012851190477705773,-0.002008268657059965,-0.002395871637705105,-0.0059168812097784,0.013268178827471815
2015-04-02,0.005740682352715996,0.0020749602515212975,0.015194684059931178,-0.02084016715653003,-0.00301127545537397,-0.017941604416820373,-0.013618099302557543,-0.0029769533965156303,0.0015442870302958215,-0.010462801536647134
2015-04-07,-0.010094644852613983,-0.00643977756586738,-0.00777360434746937,0.03496962790545978,-0.0049420594193425775,0.002173209692459453,3.0373528020207787e-05,0.00964250057427617,-0.0023014311183594204,0.008317176039204125
2015-04-08,0.0023372846278163478,0.02446016668053169,-0.017496202892770263,-0.06488411885720907,-0.005054742734682195,0.013090114562141363,0.003276595372275923,0.017864725230493386,0.007413465496144507,-6.760477885489266e-05
2015-04-09,0.004525689576500357,0.002539182019107836,-0.013928899278385098,0.005467325164152461,-0.007213134063694481,-0.004702992125698554,-0.00182463406007678,0.017061637497276134,0.002182958251999782,-0.01284355203965112
2015-04-10,0.006927596055391231,0.0007719544054120204,-0.02442382902852078,0.01819130464794857,0.011498558615180492,0.0037214092942573647,0.008597583426101355,0.01520083148104135,0.0073707875172037965,0.0012896339949774658
2015-04-14,0.0006661189889696712,0.012975688973056669,-0.010804414963590102,0.02922947636091118,-0.005674975117161926,-0.011076546840561342,0.0026713430992963607,0.001005603339332405,0.005530592637896788,0.006729114108672265
2015-04-15,-0.004396432645977364,-0.013813202230730664,-0.001222557581079163,0.051653244045296254,0.007922153478401738,-0.006173318616322784,0.00586394354434497,-0.003467822662685364,-0.001437623422697841,-0.00029639339888725184
2015-04-16,-0.008098875571726581,0.0029344767650386454,0.012025582524489832,0.0037028314292552465,-0.003747904555007915,0.0011714461380543232,-0.005839522062541659,-0.012393955402633574,-0.002651030328458672,-0.004770603092694179
2015-04-17,0.0002387970925349682,-0.014125607428380146,0.006292395306588601,-0.010351892537810773,0.005918759777003367,-0.00803097380591514,-0.0006479723028014906,0.008854019327239664,-0.003223134932185923,0.010629496021272252
2015-04-21,-0.01158923413769617,-0.002870582691757769,0.029481040282629156,-0.02374744505415299,0.005215936919426804,-0.009365535991950188,-0.012845347325201604,-0.013008812125853883,-0.0056460336906086,-0.00412767638877821
2015-04-22,0.010249289816343746,-0.007167787650709514,-0.013201921736404928,0.014283796247554824,-0.013789542758146998,0.008208871636630357,0.004853919173633885,0.005347169686610487,0.0026380358179593,-0.015174702096284139
2015-04-23,0.0038478715410012925,-0.004477088750320939,-0.001960040262565063,0.025188370631905023,0.00690355622189003,0.010516987358901123,0.0035722035230252728,-0.012132368024151546,-0.0005799114974154177,0.004582111137199476
2015-04-24,-0.008093257938854653,0.11735533982922755,-0.05706774074980628,-0.01790555128637302,-0.015220617150827532,0.015367185459703347,0.08586688695345049,-0.032742898086799345,-0.006917041687070311,0.007069558453640526
2015-04-28,-0.013066514493901733,-0.018054550800199128,-0.007403948568556714,0.002908127078749151,0.008871038463897217,-0.00017298963047579453,0.02623641036300977,0.010259865796883153,0.005206507042641929,-0.01407451596089826
2015-04-29,-0.013331408451610034,0.001859487416412744,0.003836102073804708,0.02717579907346603,-0.006948615969187568,-0.0037536436762772804,-0.0004643688219982912,-0.004846426586513065,-0.0030514883449702414,-0.01243008241440367
2015-04-30,-0.030422327377436886,-0.02121714059040079,0.03680765488643599,0.016023447921096064,-0.018064954418062027,-0.025766159513113732,-0.011688786509758752,-0.002805153008574502,-0.012178145674529009,0.0019427876891015307
2015-05-01,0.02745882066450939,-0.00026247344077248496,-0.024054852144200133,-0.009546763795523123,-0.003650040492932689,0.0017984389803926354,-0.0021875062772847877,0.01983919710703266,0.009011313540106246,-0.013389691054835569
2015-05-05,-0.014502846561789969,0.005224816033965496,0.01039918420247069,0.02958748076865415,0.003500387050318218,-0.009278564459938536,-0.0045760773755095865,-0.010330034692634726,-0.005532291502766856,-0.0019374930310540823
2015-05-06,0.0011265706346754887,0.0036338450049865087,-0.0069695397336362215,0.013170511503467928,0.00010247973802244648,-0.007054761969244867,-0.020255813956766587,0.017201131024348077,0.0012378862724454131,-0.017763371714284062
2015-05-07,-0.003152194541625501,0.007591349567769971,0.006934702579984846,-0.038769626873990055,-0.009040403631348722,0.0032462688033727174,-0.0008373496057636244,-0.00011059407880504094,-0.0027481568084541897,0.013968492199558135
2015-05-08,0.01762683207256561,0.014622991987741408,0.02430666856776457,0.0069857145728453324,0.004749843987207706,0.011588940550970529,0.021134822894255424,-0.07863872180302572,0.012330101809419307,0.0027666565285032743
2015-05-12,-0.003405012718586536,-0.004046760903738969,-0.0038821436321417355,0.025099148266655023,0.008521550358039228,-0.0128311944053498,-0.0002486930674316678,0.009958140405146735,-0.002877539884498715,0.0025786876164060986
2015-05-13,0.003904806011256075,-0.006437377220832541,-0.012219793655388306,-0.002456084471695248,0.01798137798539446,0.0043102268083322,0.00885490356160246,0.011020240470221095,0.0022077646745676935,-0.008228762858115338
2015-05-14,0.015850165632082396,0.004232202934068849,-0.017331597698730467,-0.014607790305641697,0.004781799258269784,0.010347274392634593,0.01498528582766986,0.002472263754114747,0.005164223065197156,0.0031692038783828406
2015-05-15,0.0001975086226092401,-0.012786029973843786,0.007195429243650662,-0.0022261271147597118,0.003117005203814247,-0.003290952500988663,-0.006969137271236605,0.003481715775297895,0.002234271016966983,0.019745438806322266
2015-05-19,0.0025462412880718523,-0.004315152719283704,0.004376351777374535,-0.035125946819749995,-0.013674205170679321,0.008364856056184412,0.0011552864459997035,0.00029748939651528476,0.0021763803362836306,-0.009137569467489379
2015-05-20,-0.0033218099529646657,0.001323789931764355,4.324811696628829e-05,0.027658625694007524,0.0013641948033728867,0.002493354816819661,-0.003437509642542887,-0.006130004774761608,-0.003047859455600251,0.0019026943195983286
2015-05-21,0.006775808989971411,0.014225910749239998,-0.0036142590634143743,0.027045580810344708,-0.0036523361589656388,0.0042232277873507,-0.006968842473346866,-0.013574972980690738,0.00045351480154973535,0.0141159347540303
2015-05-22,0.007201461196085273,-0.01106438587273768,0.016914762451162614,-0.017509628225533095,-0.0009060317777564151,-0.005692575761703403,-0.012628706526181963,-0.004295251685493306,-0.0034844246296949644,0.00051568069428053
2015-05-27,0.00799609349831432,0.0017137101358113919,-0.027924739939733174,-0.015271802944014819,-0.0010623047319691411,0.0019134271411526491,0.010531835066715928,0.03232211097126095,0.0018626740578884752,0.0029834907481195334
2015-05-28,-0.0025575878151967817,-0.011985592651586462,-0.0010725962609299334,0.002601399669176481,0.0010912460812034545,-0.0007355891967281302,-0.0039877460825249456,0.01253460475758623,-0.0015525564537695925,-0.002407917355777851
2015-05-29,-0.010429451928142652,0.007397005948713299,0.0014612790764560375,0.04502969998619371,0.0007873898928392882,-0.015059046020431316,-0.011433082652238628,0.0014719725540449382,-0.005496666448907642,0.0021345183102604963
2015-06-02,-0.004824704141456302,-0.00026860250948390667,0.011809415645880292,0.01723269322309066,0.00399556674925659,0.008207367763247703,-0.006979373180028139,-0.02055829150277192,-0.0012619360619702048,-0.01402508527168058
2015-06-03,0.002229280299643076,0.014067682408374221,0.003037598973334016,-0.026204132309755605,-0.007105515472430158,0.0034535297472460783,-0.0004344591589380889,-0.00911221743167583,0.0033676082727164985,-0.016272202387306655
2015-06-04,-0.002898672791642226,-0.00996653941191759,0.0011815593641410606,-0.026116481925385248,-0.006814839537828961,-0.003430906880447697,-0.007378955655646762,0.023403195945143784,-0.006344803889232911,0.012737798160659038
2015-06-05,-0.005977305323013219,-0.009479592984781635,0.0015045139092567219,0.019012639625869143,-0.005371422714109686,-0.004414718389225778,-0.005258674664338202,0.0067718740333256675,-0.0020569776687432754,-0.012223047822767969
2015-06-09,-0.0051107597145705185,0.002192309631374404,-0.003370141031423259,0.032547921010491254,0.0020383199787515683,-0.004646488555442391,-0.004009732554264277,0.0010163774495476948,-0.0016843011597421679,-0.007807039755492449
2015-06-10,0.00815434816247815,0.008601838029429399,-0.009899584553134451,0.019289281191269787,0.008199666537209658,0.01570970403335357,0.01738019762085209,-0.024120873972101543,0.009582647675037153,-0.008574964883270784
2015-06-11,-0.0034644796159703805,0.003689382959343691,0.0006309731117697635,-0.011525641351192275,-0.0046829851603332195,-0.005901882597932112,-0.004937907833196323,0.00836638483748218,0.0023431775610841645,0.020897962093997403
2015-06-12,-0.005182920083771581,-0.00020537650581320833,0.0173467521379895,-0.009883124824506323,0.00023502683263056383,0.0014659136408414772,-0.003899143910952238,-0.01637965713994722,-0.003408058454053716,-0.00039450816443734147
2015-06-16,-0.007735096485714196,-0.006722630123692513,0.022069118316762927,-0.0002768270408702927,-0.004715780297130494,-0.0101439833310804,-0.0061881714970058645,-0.012442440826482333,-0.0040082669990021864,0.008712189381948331
2015-06-17,-0.0030653009058820594,0.000461666449781475,-0.0083811506556437,-0.001258933230870547,0.0046060407907898135,0.0024312093647340114,0.0022963910996976478,0.010308396755599726,0.0011018260277120143,-0.007708824867100176
2015-06-18,-0.0023337691478521726,0.018733580309039426,-0.01986547970065304,0.004698687823835144,0.012248262439361824,0.01023042863292764,0.008895697938603567,0.003548705209194196,0.005376979744506282,-0.004462879136117872
2015-06-19,-0.003927328429354186,-0.0031165971239170273,-0.0011151015025124,-0.010331703218074353,-0.001218029923983691,0.008774824623119699,-0.006863346103674591,0.008388733273888805,-2.0021325307804407e-05,0.012352984680036849
2015-06-23,-0.0018080593090413644,0.025174221673444984,-0.003477423291916135,0.023681279897954318,-0.006389693466170937,0.009460110264144587,-0.004035582282826344,-0.020857268409983334,0.0026921085213054414,-0.006202325715144595
2015-06-24,0.014236091070665476,-0.00492585156183177,0.000131292888097009,-0.008758084497365986,-0.0021738550761580457,-0.0025999647882489355,0.00021447863595192886,0.0009546499109565152,-0.0031224000272079538,0.00820318888367195
2015-06-25,-0.006276254677305162,-0.0034225105499101267,0.005353804968313632,-0.010399946340361173,-0.0014600119189849415,-0.0026715977198852785,-0.0013732468068278075,0.004746618500131814,-0.004130608533936934,-0.003412305410998745
2015-06-26,-0.0022936345365232335,-0.0003747936970271712,0.013098693291534248,0.0009797784873305376,0.0013710640470567899,-0.005058158364339587,-0.004760244557963552,-0.013708672868114636,0.0024134247093072006,-0.01154469338256908
2015-06-30,0.001967441612564744,0.003725613424682055,0.008835838509718821,0.01623059382844876,-0.006651934349374495,-0.007673145059833061,-0.010514642225133212,-0.01038374330343136,-0.0016888635116171168,-0.006607792291621843
2015-07-01,0.009732228884269665,0.008091923176408878,-0.01584445545103112,-0.04285562821595215,-0.0034389360197960737,0.006483101884687379,0.0072459743799874535,0.015162622893767071,0.008306877027963778,-0.013620086506346251
2015-07-02,0.00040636247904008295,0.002668398254320771,-0.007930532264731737,0.00047091686683679477,-0.0018254986692100273,0.009143804959818107,0.0006447416268388949,0.004136826106473076,0.0002906780584798085,0.0031700371364028
2015-07-07,0.0010956309267637623,0.00568405324075662,-0.0008463086311964116,-0.0016894603778999872,-0.011368206482395128,0.011746219075666569,0.0017407896329451,-0.012296013520765599,0.008839511064176896,0.009114074606634109
2015-07-08,-0.02218605351216183,-0.012784959866042524,0.025093627630395104,-0.011318057688346397,0.003224025790151629,-0.01219658138694785,0.0017699205114785157,-0.0015259387135593628,-0.01478903911773773,0.008402583472018483
2015-07-09,-0.019458637931247018,0.012186896291818223,-0.0026353673730417824,0.022327904695418337,0.002524529136548498,0.006623875031748714,0.007526209033891318,-0.010119258328263823,0.0026369660123109714,-0.01997557108360242
2015-07-10,0.009895306630359132,0.0016646846108272495,0.011611434556707219,-0.010602804382834452,-0.00022539803282957123,0.003699945256947359,-0.015446840122530161,-0.013782334538819059,0.0006048436439862505,-0.014886838002434934
2015-07-14,-0.0015552843061171378,0.020371573324894948,-0.018995834816407358,0.01527287074014136,-0.00235270329988115,0.020340455220927783,0.0005290110883589803,-0.0016830365538348501,0.003492955437148465,0.0033565730477931777
2015-07-15,0.01247305165377214,-0.006106706167966186,0.00216398037983618,-0.0294903861683801,-0.00500752726489813,0.0026206254719167705,0.006121301281026094,-0.0016115405390093067,0.0017523202651793218,0.010348929465135355
2015-07-16,0.00919623743320233,0.02582981765856846,-0.038469919779488715,-0.012186443817447053,-0.003978926112499208,0.025862463893788684,0.015195796940575164,0.014399362214632165,0.00507326905482576,0.007150943038185695
2015-07-17,-0.002582881825893165,0.0027487042518305888,-0.025525546262641488,-0.007070328482133382,-0.011108670165198268,0.13903137561585222,-0.012704555322018899,-0.02708784195779918,-0.007229226272104912,0.005896724683778969
2015-07-21,-0.008722250218333429,0.0013287249750070658,-0.0077413372398920845,0.004968636879759097,-0.0030151690585882153,0.004990276460247103,0.009045125237510707,0.0070572728680335685,-0.0030034772612495203,0.0053110277055572076
2015-07-22,-0.0358031224872203,0.009144933526398388,0.025227917171737165,-0.019081435399543142,-0.004798414150868093,0.007337557546571469,-0.02964455015228833,-0.005386837065095754,0.0035562278698242312,0.005712489999368451
2015-07-23,0.0016758896606360472,-0.010052972512104751,0.0016345192590325845,-0.013871250364501701,-0.004312884321954648,-0.02750521413598727,0.014721619935992108,0.016360127539055077,-0.0040893351506871446,0.012237593692021341
2015-07-24,-0.01460790638274703,0.08266005447580162,0.017938228000704867,-0.011984157044833863,0.008942213070460572,-0.0397080239968493,-0.013567650680610967,-0.0293815765631573,-0.01715774712812297,0.0030954569828071706
2015-07-28,0.0013036124303144121,-0.014410013138296589,-0.0072268731389951235,0.010191949268777086,0.0012162312935054547,-0.0016841738003506497,-0.004090022670233021,0.014616496715334257,0.009569993029623898,-0.007075609315043963
2015-07-29,-0.0044502981904364185,0.0041412021027966185,-0.02006660704492736,0.01597419019230521,0.0013188447244094487,0.0013456580554871318,0.01937532385530789,0.009664386142789819,0.005928082523303276,-0.003635774453204259
2015-07-30,-0.0058357698477681874,0.013656209426337131,-0.008602912657636836,-0.006016153418467187,-0.008660429411035798,0.003908974776230208,0.011836980045043003,0.0010234082478591535,-0.00032765101276627413,0.007727196861244835
2015-07-31,-0.003933778869354747,0.00448356987421655,0.0024834049579112623,-0.026383514277362338,0.006719179817036621,-0.00564486971048587,0.0012894145535003389,0.0056568720522966395,0.001982610816222954,0.00704903853324514
2015-08-04,-0.03408310920569702,-0.007575556637317269,0.010074413303708268,0.01166023438505742,0.0018908318451442906,-0.006719042843554488,0.01391353269187004,0.001151658692650815,-0.0030208098300811568,-0.007865404611031497
2015-08-05,0.0054274691533538625,0.008193248741645162,-0.014982310938990346,-0.013687538676134368,-0.003749249565582227,0.016773256527274134,-0.0004092955099572244,0.008026928087595113,0.002438077630651289,-0.007455537318587492
2015-08-06,0.008104988677676207,-0.007283328758188314,0.004375493709383657,-0.007370490242089524,0.004917073353162641,0.0014851351752747698,-0.014099361518897771,0.00486799864873853,-0.0039379427836011595,0.008443608157766432
2015-08-07,-0.008760954007012114,-0.02707903963717869,-0.029490293775165013,-0.025097857494665983,0.001462364429706267,-0.021242526448222197,-0.010292899123328883,0.09370254147787813,-0.010691347407746084,0.01384179227114278
2015-08-11,-0.05302453448067262,0.007063748456251394,0.023257269303811657,-0.042465785254924,0.0051299793770746005,0.040572297258595826,-0.019188554802999302,-0.004272968072261003,-0.008763601261259817,0.01572704357630003
2015-08-12,0.015870548279386963,-0.002283755059747307,-0.013391527760157017,0.005433242392502792,0.013972797187763453,0.002284110580654957,0.0076879176448142,0.0036073642754409566,0.0016082144369595228,-0.005504214974675957
2015-08-13,0.0026365600548009663,0.011067061652478637,0.0006601226101940454,-0.022981081855547168,-0.008005597553059605,-0.003649659164309286,0.0034067607955671347,-0.002011434323581228,0.0012228824624596292,-0.003456512896808555
2015-08-14,0.004220929657260652,0.000272616953689981,-0.0015622446804233973,0.004707998637042796,-0.0003290727893702721,0.0012609160144711872,0.0028067532248250205,-0.004418448571407176,0.0016215308368110175,0.002528464699483357
2015-08-18,0.028640081582523742,0.03937458970262314,-0.10715960928213435,0.03822762126007129,0.0027083624814880636,0.027828329481664714,0.04183977728514451,0.055632217627783545,0.021863525821723302,-0.010186409913027647
2015-08-19,-0.0208669067278293,-0.013200369316360292,0.04953037825260821,-0.048415081081119686,0.012679578785525322,-0.0006222757778944236,-0.022529431067240424,-0.019009854522048925,-0.013710680331644378,0.010359635368858651
2015-08-20,-0.015917135446321597,-0.027108153621951944,0.05064577669952634,0.011174426272358828,0.017668107770142043,-0.01620031833701502,-0.015490913722576816,-0.027671992151461842,-0.017624146350128378,0.009727935193901787
2015-08-21,-0.04160103985735937,-0.01725637720917233,0.046757586578496095,-0.004069417421493086,0.00804455315064023,-0.031241588255232492,-0.03560651181963974,0.009006496935498133,-0.015028172721461956,0.0015777849085847988
2015-08-25,0.0010456757712481671,0.0007168331936304069,0.03796215959277796,0.02464204025738435,-0.012890056615047572,-0.014305777457555931,-0.034702926891414965,-0.030330020684504317,-0.015411425876733241,-0.01586577905909015
2015-08-26,0.02669328734379877,0.03746127293557993,-0.060393359324056144,-0.0355881757931539,-0.01619872291951121,0.04414931280624536,0.023069702730595398,0.017804084086008774,0.016674679133333453,-0.01755514215553588
2015-08-27,0.01418186879195325,0.017340415074467343,-0.04516691089521745,0.08880224338835249,-0.0006957410222213496,-0.00302843117224383,0.011760964458990681,0.008874421670020463,0.013716795583938604,0.0015624841099964692
2015-08-28,-0.0037009545378670233,-0.008777303249365098,0.010049992095871606,0.056461474355058314,0.008374954580630561,-0.019698936871981362,-0.0067033458294909415,-0.008762943583219638,-0.004985544862005506,0.003411328511051812
2015-09-01,-0.025824409171716283,-0.009326421695025289,0.04580850360112146,-0.06827790258195426,0.005166252217499926,-0.007922946273495025,-0.018762097608794184,-0.0041885345342739105,-0.015927901042969435,0.005853989111796065
2015-09-02,0.027865792315571777,0.011446072703719418,-0.03343139999520183,0.00989289709318167,-0.0065183703000303165,0.009416482651863399,0.021195116070176767,0.003012083163976588,0.00859873301319379,-0.0076998214038454926
